pricingID;name;regionCategory;date;price;timestamp;createdAt;updatedAt;grouping;providerID
1269;c2-standard-4-compute-optimized;GCP-us-west2;2023-11-13 22:00:00+01;0.3554;2023-11-14 07:25:11.411+01;2023-11-14 07:25:11.411+01;2023-11-14 07:25:11.411+01;CO1;GCP
1270;c2-standard-4-compute-optimized;GCP-asia-south1;2023-11-13 22:00:00+01;0.1951;2023-11-14 07:25:11.413+01;2023-11-14 07:25:11.413+01;2023-11-14 07:25:11.413+01;CO1;GCP
1271;e2-standard-4-general-purpose;GCP-middleeast-north1;2023-11-13 22:00:00+01;0.2399;2023-11-14 07:25:11.416+01;2023-11-14 07:25:11.416+01;2023-11-14 07:25:11.416+01;GP1;GCP
1272;e2-standard-4-general-purpose;GCP-europe-central1;2023-11-13 22:00:00+01;0.2810;2023-11-14 07:25:11.418+01;2023-11-14 07:25:11.418+01;2023-11-14 07:25:11.418+01;GP1;GCP
1273;c2-standard-4-compute-optimized;GCP-europe-central1;2023-11-13 22:00:00+01;0.3809;2023-11-14 07:25:11.42+01;2023-11-14 07:25:11.42+01;2023-11-14 07:25:11.42+01;CO1;GCP
1274;c2-standard-4-compute-optimized;GCP-us-east4;2023-11-13 22:00:00+01;0.3330;2023-11-14 07:25:11.422+01;2023-11-14 07:25:11.422+01;2023-11-14 07:25:11.422+01;CO1;GCP
1275;e2-standard-4-general-purpose;GCP-us-east4;2023-11-13 22:00:00+01;0.2457;2023-11-14 07:25:11.423+01;2023-11-14 07:25:11.423+01;2023-11-14 07:25:11.423+01;GP1;GCP
1276;c2-standard-4-compute-optimized;GCP-middleeast-north1;2023-11-13 22:00:00+01;0.3252;2023-11-14 07:25:11.425+01;2023-11-14 07:25:11.425+01;2023-11-14 07:25:11.425+01;CO1;GCP
1277;e2-standard-4-general-purpose;GCP-asia-south1;2023-11-13 22:00:00+01;0.2620;2023-11-14 07:25:11.427+01;2023-11-14 07:25:11.428+01;2023-11-14 07:25:11.428+01;GP1;GCP
1278;ecs.g5.xlarge-general-purpose;ALB-us-east-1;2023-11-14 01:00:00+01;0.0250;2023-11-15 16:07:29.565+01;2023-11-14 07:24:44.21+01;2023-11-15 16:07:29.567+01;GP1;ALB
1279;ecs.g5.xlarge-general-purpose;ALB-eu-central-1;2023-11-14 01:00:00+01;0.0380;2023-11-15 16:07:31.462+01;2023-11-14 07:24:46.196+01;2023-11-15 16:07:31.468+01;GP1;ALB
1280;ecs.g5.xlarge-general-purpose;ALB-ap-south-1;2023-11-14 01:00:00+01;0.0390;2023-11-15 16:07:33.337+01;2023-11-14 07:24:48.772+01;2023-11-15 16:07:33.339+01;GP1;ALB
1281;ecs.g5.xlarge-general-purpose;ALB-us-west-1;2023-11-14 01:00:00+01;0.0370;2023-11-15 16:07:38.128+01;2023-11-14 07:24:54.217+01;2023-11-15 16:07:38.13+01;GP1;ALB
1282;ecs.c6.xlarge-compute-optimized;ALB-us-east-1;2023-11-14 01:00:00+01;0.0250;2023-11-15 16:07:38.711+01;2023-11-14 07:24:54.736+01;2023-11-15 16:07:38.715+01;CO1;ALB
1283;ecs.c6.xlarge-compute-optimized;ALB-eu-central-1;2023-11-14 01:00:00+01;0.0360;2023-11-15 16:07:39.89+01;2023-11-14 07:24:55.879+01;2023-11-15 16:07:39.892+01;CO1;ALB
1284;ecs.c6.xlarge-compute-optimized;ALB-ap-south-1;2023-11-14 01:00:00+01;0.0325;2023-11-15 16:07:41.064+01;2023-11-14 07:24:57.372+01;2023-11-15 16:07:41.066+01;CO1;ALB
1285;ecs.c6.xlarge-compute-optimized;ALB-me-central-1;2023-11-14 01:00:00+01;0.0420;2023-11-15 16:07:42.467+01;2023-11-14 07:24:58.479+01;2023-11-15 16:07:42.469+01;CO1;ALB
1286;ecs.c6.xlarge-compute-optimized;ALB-us-west-1;2023-11-14 01:00:00+01;0.0250;2023-11-15 16:07:43.316+01;2023-11-14 07:25:00.037+01;2023-11-15 16:07:43.317+01;CO1;ALB
1287;B4ms-general-purpose;AZR-israelcentral;2023-11-14 22:00:00+01;0.2423;2023-11-14 22:00:00+01;2023-11-14 22:00:00+01;2023-11-15 16:07:43.76+01;GP1;AZR
1288;B4ms-general-purpose;AZR-westus;2023-11-14 22:00:00+01;0.2405;2023-11-14 22:00:00+01;2023-11-14 22:00:00+01;2023-11-15 16:07:43.653+01;GP1;AZR
1289;B4ms-general-purpose;AZR-polandcentral;2023-11-14 22:00:00+01;0.2498;2023-11-14 22:00:00+01;2023-11-14 22:00:00+01;2023-11-15 16:07:43.678+01;GP1;AZR
1290;B4ms-general-purpose;AZR-southindia;2023-11-14 22:00:00+01;0.2335;2023-11-14 22:00:00+01;2023-11-14 22:00:00+01;2023-11-15 16:07:43.814+01;GP1;AZR
1291;D4s_v3-compute-optimized;AZR-westus;2023-11-14 22:00:00+01;0.1381;2023-11-14 22:00:00+01;2023-11-14 22:00:00+01;2023-11-15 16:07:44.788+01;CO1;AZR
1292;D4s_v3-compute-optimized;AZR-eastus;2023-11-14 22:00:00+01;0.1231;2023-11-14 22:00:00+01;2023-11-14 22:00:00+01;2023-11-15 16:07:45.175+01;CO1;AZR
1293;D4s_v3-compute-optimized;AZR-southindia;2023-11-14 22:00:00+01;0.1571;2023-11-14 22:00:00+01;2023-11-14 22:00:00+01;2023-11-15 16:07:44.724+01;CO1;AZR
1294;D4s_v3-compute-optimized;AZR-israelcentral;2023-11-14 22:00:00+01;0.1530;2023-11-14 22:00:00+01;2023-11-14 22:00:00+01;2023-11-15 16:07:45.174+01;CO1;AZR
1295;B4ms-general-purpose;AZR-eastus;2023-11-14 22:00:00+01;0.1965;2023-11-14 22:00:00+01;2023-11-14 22:00:00+01;2023-11-15 16:07:43.776+01;GP1;AZR
1296;D4s_v3-compute-optimized;AZR-polandcentral;2023-11-14 22:00:00+01;0.1585;2023-11-14 22:00:00+01;2023-11-14 22:00:00+01;2023-11-15 16:07:44.765+01;CO1;AZR
1297;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-11-14 22:00:00+01;0.0731;2023-11-16 18:59:21.786+01;2023-11-15 16:07:46.684+01;2023-11-16 18:59:21.829+01;CO1;AWS
1298;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-11-14 22:00:00+01;0.0665;2023-11-16 18:59:21.786+01;2023-11-15 16:07:46.685+01;2023-11-16 18:59:21.822+01;GP1;AWS
1299;t4g.xlarge-general-purpose;AWS-us-east-1;2023-11-14 22:00:00+01;0.0723;2023-11-16 18:59:21.935+01;2023-11-15 16:07:46.749+01;2023-11-16 18:59:21.939+01;GP1;AWS
1300;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-11-14 22:00:00+01;0.0820;2023-11-16 18:59:21.904+01;2023-11-15 16:07:46.784+01;2023-11-16 18:59:21.911+01;CO1;AWS
1301;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-11-14 22:00:00+01;0.0579;2023-11-16 18:59:21.913+01;2023-11-15 16:07:47.018+01;2023-11-16 18:59:21.918+01;CO1;AWS
1302;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-11-14 22:00:00+01;0.0327;2023-11-16 18:59:21.92+01;2023-11-15 16:07:47.031+01;2023-11-16 18:59:21.924+01;GP1;AWS
1303;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-11-14 22:00:00+01;0.0749;2023-11-16 18:59:21.971+01;2023-11-15 16:07:47.083+01;2023-11-16 18:59:21.974+01;CO1;AWS
1304;t4g.xlarge-general-purpose;AWS-us-west-1;2023-11-14 22:00:00+01;0.0534;2023-11-16 18:59:21.968+01;2023-11-15 16:07:47.087+01;2023-11-16 18:59:21.972+01;GP1;AWS
1305;e2-standard-4-general-purpose;GCP-us-west2;2023-11-14 22:00:00+01;0.2620;2023-11-15 16:07:53.221+01;2023-11-15 16:07:53.221+01;2023-11-15 16:07:53.221+01;GP1;GCP
1306;c2-standard-4-compute-optimized;GCP-us-west2;2023-11-14 22:00:00+01;0.3554;2023-11-15 16:07:53.224+01;2023-11-15 16:07:53.224+01;2023-11-15 16:07:53.224+01;CO1;GCP
1307;c2-standard-4-compute-optimized;GCP-asia-south1;2023-11-14 22:00:00+01;0.1951;2023-11-15 16:07:53.226+01;2023-11-15 16:07:53.226+01;2023-11-15 16:07:53.226+01;CO1;GCP
1308;e2-standard-4-general-purpose;GCP-middleeast-north1;2023-11-14 22:00:00+01;0.2399;2023-11-15 16:07:53.228+01;2023-11-15 16:07:53.228+01;2023-11-15 16:07:53.228+01;GP1;GCP
1309;e2-standard-4-general-purpose;GCP-europe-central1;2023-11-14 22:00:00+01;0.2810;2023-11-15 16:07:53.229+01;2023-11-15 16:07:53.229+01;2023-11-15 16:07:53.229+01;GP1;GCP
1310;c2-standard-4-compute-optimized;GCP-europe-central1;2023-11-14 22:00:00+01;0.3809;2023-11-15 16:07:53.232+01;2023-11-15 16:07:53.232+01;2023-11-15 16:07:53.232+01;CO1;GCP
1311;c2-standard-4-compute-optimized;GCP-us-east4;2023-11-14 22:00:00+01;0.3330;2023-11-15 16:07:53.233+01;2023-11-15 16:07:53.233+01;2023-11-15 16:07:53.233+01;CO1;GCP
1312;e2-standard-4-general-purpose;GCP-us-east4;2023-11-14 22:00:00+01;0.2457;2023-11-15 16:07:53.235+01;2023-11-15 16:07:53.235+01;2023-11-15 16:07:53.235+01;GP1;GCP
1313;c2-standard-4-compute-optimized;GCP-middleeast-north1;2023-11-14 22:00:00+01;0.3252;2023-11-15 16:07:53.237+01;2023-11-15 16:07:53.237+01;2023-11-15 16:07:53.237+01;CO1;GCP
1314;e2-standard-4-general-purpose;GCP-asia-south1;2023-11-14 22:00:00+01;0.2620;2023-11-15 16:07:53.239+01;2023-11-15 16:07:53.239+01;2023-11-15 16:07:53.239+01;GP1;GCP
1315;ecs.g5.xlarge-general-purpose;ALB-us-east-1;2023-11-15 01:00:00+01;0.0250;2023-11-16 18:59:02.439+01;2023-11-15 16:07:29.573+01;2023-11-16 18:59:02.441+01;GP1;ALB
1316;ecs.g5.xlarge-general-purpose;ALB-eu-central-1;2023-11-15 01:00:00+01;0.0380;2023-11-16 18:59:04.519+01;2023-11-15 16:07:31.471+01;2023-11-16 18:59:04.523+01;GP1;ALB
1317;ecs.g5.xlarge-general-purpose;ALB-ap-south-1;2023-11-15 01:00:00+01;0.0390;2023-11-16 18:59:07.16+01;2023-11-15 16:07:33.343+01;2023-11-16 18:59:07.163+01;GP1;ALB
1318;ecs.g5.xlarge-general-purpose;ALB-us-west-1;2023-11-15 01:00:00+01;0.0370;2023-11-16 18:59:12.756+01;2023-11-15 16:07:38.134+01;2023-11-16 18:59:12.76+01;GP1;ALB
1319;ecs.c6.xlarge-compute-optimized;ALB-us-east-1;2023-11-15 01:00:00+01;0.0250;2023-11-16 18:59:13.371+01;2023-11-15 16:07:38.719+01;2023-11-16 18:59:13.374+01;CO1;ALB
1320;ecs.c6.xlarge-compute-optimized;ALB-eu-central-1;2023-11-15 01:00:00+01;0.0350;2023-11-16 18:59:13.795+01;2023-11-15 16:07:39.896+01;2023-11-16 18:59:13.798+01;CO1;ALB
1321;ecs.c6.xlarge-compute-optimized;ALB-ap-south-1;2023-11-15 01:00:00+01;0.0325;2023-11-16 18:59:14.901+01;2023-11-15 16:07:41.069+01;2023-11-16 18:59:14.904+01;CO1;ALB
1322;ecs.c6.xlarge-compute-optimized;ALB-me-central-1;2023-11-15 01:00:00+01;0.0420;2023-11-16 18:59:15.755+01;2023-11-15 16:07:42.472+01;2023-11-16 18:59:15.757+01;CO1;ALB
1323;ecs.c6.xlarge-compute-optimized;ALB-us-west-1;2023-11-15 01:00:00+01;0.0250;2023-11-16 18:59:17.303+01;2023-11-15 16:07:43.324+01;2023-11-16 18:59:17.305+01;CO1;ALB
1324;B4ms-general-purpose;AZR-eastus;2023-11-15 22:00:00+01;0.1965;2023-11-15 22:00:00+01;2023-11-15 22:00:00+01;2023-11-16 18:59:18.039+01;GP1;AZR
1325;B4ms-general-purpose;AZR-israelcentral;2023-11-15 22:00:00+01;0.2423;2023-11-15 22:00:00+01;2023-11-15 22:00:00+01;2023-11-16 18:59:17.962+01;GP1;AZR
1326;D4s_v3-compute-optimized;AZR-polandcentral;2023-11-15 22:00:00+01;0.1585;2023-11-15 22:00:00+01;2023-11-15 22:00:00+01;2023-11-16 18:59:19.034+01;CO1;AZR
1327;B4ms-general-purpose;AZR-westus;2023-11-15 22:00:00+01;0.2405;2023-11-15 22:00:00+01;2023-11-15 22:00:00+01;2023-11-16 18:59:17.817+01;GP1;AZR
1328;B4ms-general-purpose;AZR-polandcentral;2023-11-15 22:00:00+01;0.2498;2023-11-15 22:00:00+01;2023-11-15 22:00:00+01;2023-11-16 18:59:17.982+01;GP1;AZR
1329;D4s_v3-compute-optimized;AZR-westus;2023-11-15 22:00:00+01;0.1381;2023-11-15 22:00:00+01;2023-11-15 22:00:00+01;2023-11-16 18:59:19.042+01;CO1;AZR
1330;D4s_v3-compute-optimized;AZR-israelcentral;2023-11-15 22:00:00+01;0.1530;2023-11-15 22:00:00+01;2023-11-15 22:00:00+01;2023-11-16 18:59:19.262+01;CO1;AZR
1331;B4ms-general-purpose;AZR-southindia;2023-11-15 22:00:00+01;0.2335;2023-11-15 22:00:00+01;2023-11-15 22:00:00+01;2023-11-16 18:59:17.971+01;GP1;AZR
1332;D4s_v3-compute-optimized;AZR-eastus;2023-11-15 22:00:00+01;0.1231;2023-11-15 22:00:00+01;2023-11-15 22:00:00+01;2023-11-16 18:59:19.896+01;CO1;AZR
1333;D4s_v3-compute-optimized;AZR-southindia;2023-11-15 22:00:00+01;0.1571;2023-11-15 22:00:00+01;2023-11-15 22:00:00+01;2023-11-16 18:59:19.896+01;CO1;AZR
1334;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-11-15 22:00:00+01;0.0649;2023-11-17 21:25:43.492+01;2023-11-16 18:59:21.793+01;2023-11-17 21:25:43.497+01;GP1;AWS
1335;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-11-15 22:00:00+01;0.0704;2023-11-17 21:25:43.49+01;2023-11-16 18:59:21.805+01;2023-11-17 21:25:43.495+01;CO1;AWS
1336;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-11-15 22:00:00+01;0.0804;2023-11-17 21:25:43.982+01;2023-11-16 18:59:21.906+01;2023-11-17 21:25:43.988+01;CO1;AWS
1337;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-11-15 22:00:00+01;0.0549;2023-11-17 21:25:44.258+01;2023-11-16 18:59:21.914+01;2023-11-17 21:25:44.264+01;CO1;AWS
1338;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-11-15 22:00:00+01;0.0329;2023-11-17 21:25:44.182+01;2023-11-16 18:59:21.921+01;2023-11-17 21:25:44.188+01;GP1;AWS
1339;t4g.xlarge-general-purpose;AWS-us-east-1;2023-11-15 22:00:00+01;0.0707;2023-11-17 21:25:43.974+01;2023-11-16 18:59:21.937+01;2023-11-17 21:25:43.98+01;GP1;AWS
1340;t4g.xlarge-general-purpose;AWS-us-west-1;2023-11-15 22:00:00+01;0.0553;2023-11-17 21:25:44.259+01;2023-11-16 18:59:21.969+01;2023-11-17 21:25:44.264+01;GP1;AWS
1341;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-11-15 22:00:00+01;0.0753;2023-11-17 21:25:44.257+01;2023-11-16 18:59:21.972+01;2023-11-17 21:25:44.263+01;CO1;AWS
1342;e2-standard-4-general-purpose;GCP-us-west2;2023-11-15 22:00:00+01;0.2620;2023-11-16 18:59:30.014+01;2023-11-16 18:59:30.014+01;2023-11-16 18:59:30.014+01;GP1;GCP
1343;c2-standard-4-compute-optimized;GCP-us-west2;2023-11-15 22:00:00+01;0.3554;2023-11-16 18:59:30.017+01;2023-11-16 18:59:30.017+01;2023-11-16 18:59:30.017+01;CO1;GCP
1344;c2-standard-4-compute-optimized;GCP-asia-south1;2023-11-15 22:00:00+01;0.1951;2023-11-16 18:59:30.019+01;2023-11-16 18:59:30.019+01;2023-11-16 18:59:30.019+01;CO1;GCP
1345;e2-standard-4-general-purpose;GCP-middleeast-north1;2023-11-15 22:00:00+01;0.2399;2023-11-16 18:59:30.021+01;2023-11-16 18:59:30.021+01;2023-11-16 18:59:30.021+01;GP1;GCP
1346;e2-standard-4-general-purpose;GCP-europe-central1;2023-11-15 22:00:00+01;0.2810;2023-11-16 18:59:30.023+01;2023-11-16 18:59:30.023+01;2023-11-16 18:59:30.023+01;GP1;GCP
1347;c2-standard-4-compute-optimized;GCP-europe-central1;2023-11-15 22:00:00+01;0.3809;2023-11-16 18:59:30.025+01;2023-11-16 18:59:30.025+01;2023-11-16 18:59:30.025+01;CO1;GCP
1348;c2-standard-4-compute-optimized;GCP-us-east4;2023-11-15 22:00:00+01;0.3330;2023-11-16 18:59:30.026+01;2023-11-16 18:59:30.026+01;2023-11-16 18:59:30.026+01;CO1;GCP
1349;e2-standard-4-general-purpose;GCP-us-east4;2023-11-15 22:00:00+01;0.2457;2023-11-16 18:59:30.028+01;2023-11-16 18:59:30.028+01;2023-11-16 18:59:30.028+01;GP1;GCP
1350;c2-standard-4-compute-optimized;GCP-middleeast-north1;2023-11-15 22:00:00+01;0.3252;2023-11-16 18:59:30.03+01;2023-11-16 18:59:30.03+01;2023-11-16 18:59:30.03+01;CO1;GCP
1351;e2-standard-4-general-purpose;GCP-asia-south1;2023-11-15 22:00:00+01;0.2620;2023-11-16 18:59:30.031+01;2023-11-16 18:59:30.031+01;2023-11-16 18:59:30.031+01;GP1;GCP
1352;ecs.g5.xlarge-general-purpose;ALB-us-east-1;2023-11-16 01:00:00+01;0.0250;2023-11-17 21:25:25.129+01;2023-11-16 18:59:02.445+01;2023-11-17 21:25:25.131+01;GP1;ALB
1353;ecs.g5.xlarge-general-purpose;ALB-eu-central-1;2023-11-16 01:00:00+01;0.0380;2023-11-17 21:25:27.04+01;2023-11-16 18:59:04.528+01;2023-11-17 21:25:27.044+01;GP1;ALB
1354;ecs.g5.xlarge-general-purpose;ALB-ap-south-1;2023-11-16 01:00:00+01;0.0390;2023-11-17 21:25:29.155+01;2023-11-16 18:59:07.167+01;2023-11-17 21:25:29.157+01;GP1;ALB
1355;ecs.g5.xlarge-general-purpose;ALB-us-west-1;2023-11-16 01:00:00+01;0.0370;2023-11-17 21:25:35.068+01;2023-11-16 18:59:12.766+01;2023-11-17 21:25:35.07+01;GP1;ALB
1356;ecs.c6.xlarge-compute-optimized;ALB-us-east-1;2023-11-16 01:00:00+01;0.0250;2023-11-17 21:25:35.618+01;2023-11-16 18:59:13.378+01;2023-11-17 21:25:35.62+01;CO1;ALB
1357;ecs.c6.xlarge-compute-optimized;ALB-eu-central-1;2023-11-16 01:00:00+01;0.0350;2023-11-17 21:25:35.919+01;2023-11-16 18:59:13.803+01;2023-11-17 21:25:35.921+01;CO1;ALB
1358;ecs.c6.xlarge-compute-optimized;ALB-ap-south-1;2023-11-16 01:00:00+01;0.0325;2023-11-17 21:25:37.679+01;2023-11-16 18:59:14.909+01;2023-11-17 21:25:37.682+01;CO1;ALB
1359;ecs.c6.xlarge-compute-optimized;ALB-me-central-1;2023-11-16 01:00:00+01;0.0420;2023-11-17 21:25:38.895+01;2023-11-16 18:59:15.761+01;2023-11-17 21:25:38.896+01;CO1;ALB
1360;ecs.c6.xlarge-compute-optimized;ALB-us-west-1;2023-11-16 01:00:00+01;0.0250;2023-11-17 21:25:40.675+01;2023-11-16 18:59:17.308+01;2023-11-17 21:25:40.677+01;CO1;ALB
1361;D4s_v3-compute-optimized;AZR-polandcentral;2023-11-16 22:00:00+01;0.1585;2023-11-16 22:00:00+01;2023-11-16 22:00:00+01;2023-11-17 21:25:41.087+01;CO1;AZR
1362;B4ms-general-purpose;AZR-polandcentral;2023-11-16 22:00:00+01;0.2498;2023-11-16 22:00:00+01;2023-11-16 22:00:00+01;2023-11-17 21:25:41.057+01;GP1;AZR
1363;B4ms-general-purpose;AZR-israelcentral;2023-11-16 22:00:00+01;0.2423;2023-11-16 22:00:00+01;2023-11-16 22:00:00+01;2023-11-17 21:25:41.076+01;GP1;AZR
1364;B4ms-general-purpose;AZR-westus;2023-11-16 22:00:00+01;0.2405;2023-11-16 22:00:00+01;2023-11-16 22:00:00+01;2023-11-17 21:25:41.051+01;GP1;AZR
1365;B4ms-general-purpose;AZR-eastus;2023-11-16 22:00:00+01;0.1965;2023-11-16 22:00:00+01;2023-11-16 22:00:00+01;2023-11-17 21:25:41.081+01;GP1;AZR
1366;D4s_v3-compute-optimized;AZR-israelcentral;2023-11-16 22:00:00+01;0.1530;2023-11-16 22:00:00+01;2023-11-16 22:00:00+01;2023-11-17 21:25:41.129+01;CO1;AZR
1367;D4s_v3-compute-optimized;AZR-westus;2023-11-16 22:00:00+01;0.1381;2023-11-16 22:00:00+01;2023-11-16 22:00:00+01;2023-11-17 21:25:41.099+01;CO1;AZR
1368;D4s_v3-compute-optimized;AZR-southindia;2023-11-16 22:00:00+01;0.1571;2023-11-16 22:00:00+01;2023-11-16 22:00:00+01;2023-11-17 21:25:41.071+01;CO1;AZR
1369;B4ms-general-purpose;AZR-southindia;2023-11-16 22:00:00+01;0.2335;2023-11-16 22:00:00+01;2023-11-16 22:00:00+01;2023-11-17 21:25:41.075+01;GP1;AZR
1370;D4s_v3-compute-optimized;AZR-eastus;2023-11-16 22:00:00+01;0.1231;2023-11-16 22:00:00+01;2023-11-16 22:00:00+01;2023-11-17 21:25:41.079+01;CO1;AZR
1371;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-11-16 22:00:00+01;0.0716;2023-11-17 21:25:43.49+01;2023-11-17 10:37:34.076+01;2023-11-17 21:25:43.493+01;CO1;AWS
1372;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-11-16 22:00:00+01;0.0671;2023-11-17 21:25:43.492+01;2023-11-17 10:37:34.078+01;2023-11-17 21:25:43.495+01;GP1;AWS
1373;t4g.xlarge-general-purpose;AWS-us-east-1;2023-11-16 22:00:00+01;0.0711;2023-11-17 21:25:43.974+01;2023-11-17 10:37:34.388+01;2023-11-17 21:25:43.977+01;GP1;AWS
1374;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-11-16 22:00:00+01;0.0805;2023-11-17 21:25:43.982+01;2023-11-17 10:37:34.392+01;2023-11-17 21:25:43.984+01;CO1;AWS
1375;t4g.xlarge-general-purpose;AWS-us-west-1;2023-11-16 22:00:00+01;0.0559;2023-11-17 21:25:44.259+01;2023-11-17 10:37:34.551+01;2023-11-17 21:25:44.262+01;GP1;AWS
1376;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-11-16 22:00:00+01;0.0530;2023-11-17 21:25:44.258+01;2023-11-17 10:37:34.571+01;2023-11-17 21:25:44.261+01;CO1;AWS
1377;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-11-16 22:00:00+01;0.0328;2023-11-17 21:25:44.182+01;2023-11-17 10:37:34.574+01;2023-11-17 21:25:44.183+01;GP1;AWS
1378;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-11-16 22:00:00+01;0.0756;2023-11-17 21:25:44.257+01;2023-11-17 10:37:34.598+01;2023-11-17 21:25:44.26+01;CO1;AWS
1379;e2-standard-4-general-purpose;GCP-us-west2;2023-11-16 22:00:00+01;0.2620;2023-11-17 21:25:51.247+01;2023-11-17 10:37:42.386+01;2023-11-17 21:25:51.247+01;GP1;GCP
1380;c2-standard-4-compute-optimized;GCP-us-west2;2023-11-16 22:00:00+01;0.3554;2023-11-17 21:25:51.249+01;2023-11-17 10:37:42.393+01;2023-11-17 21:25:51.249+01;CO1;GCP
1381;c2-standard-4-compute-optimized;GCP-asia-south1;2023-11-16 22:00:00+01;0.1951;2023-11-17 21:25:51.256+01;2023-11-17 10:37:42.396+01;2023-11-17 21:25:51.256+01;CO1;GCP
1382;e2-standard-4-general-purpose;GCP-middleeast-north1;2023-11-16 22:00:00+01;0.2399;2023-11-17 21:25:51.258+01;2023-11-17 10:37:42.4+01;2023-11-17 21:25:51.258+01;GP1;GCP
1383;e2-standard-4-general-purpose;GCP-europe-central1;2023-11-16 22:00:00+01;0.2810;2023-11-17 21:25:51.262+01;2023-11-17 10:37:42.402+01;2023-11-17 21:25:51.262+01;GP1;GCP
1384;c2-standard-4-compute-optimized;GCP-europe-central1;2023-11-16 22:00:00+01;0.3809;2023-11-17 21:25:51.264+01;2023-11-17 10:37:42.403+01;2023-11-17 21:25:51.264+01;CO1;GCP
1385;c2-standard-4-compute-optimized;GCP-us-east4;2023-11-16 22:00:00+01;0.3330;2023-11-17 21:25:51.265+01;2023-11-17 10:37:42.405+01;2023-11-17 21:25:51.265+01;CO1;GCP
1386;e2-standard-4-general-purpose;GCP-us-east4;2023-11-16 22:00:00+01;0.2457;2023-11-17 21:25:51.267+01;2023-11-17 10:37:42.407+01;2023-11-17 21:25:51.267+01;GP1;GCP
1387;c2-standard-4-compute-optimized;GCP-middleeast-north1;2023-11-16 22:00:00+01;0.3252;2023-11-17 21:25:51.269+01;2023-11-17 10:37:42.409+01;2023-11-17 21:25:51.269+01;CO1;GCP
1388;e2-standard-4-general-purpose;GCP-asia-south1;2023-11-16 22:00:00+01;0.2620;2023-11-17 21:25:51.27+01;2023-11-17 10:37:42.41+01;2023-11-17 21:25:51.27+01;GP1;GCP
1389;ecs.g5.xlarge-general-purpose;ALB-us-east-1;2023-11-17 01:00:00+01;0.0250;2023-11-17 21:25:25.129+01;2023-11-17 10:37:13.84+01;2023-11-17 21:25:25.133+01;GP1;ALB
1390;ecs.g5.xlarge-general-purpose;ALB-eu-central-1;2023-11-17 01:00:00+01;0.0380;2023-11-17 21:25:27.04+01;2023-11-17 10:37:15.483+01;2023-11-17 21:25:27.047+01;GP1;ALB
1391;ecs.g5.xlarge-general-purpose;ALB-ap-south-1;2023-11-17 01:00:00+01;0.0390;2023-11-17 21:25:29.155+01;2023-11-17 10:37:18.515+01;2023-11-17 21:25:29.161+01;GP1;ALB
1392;ecs.g5.xlarge-general-purpose;ALB-us-west-1;2023-11-17 01:00:00+01;0.0370;2023-11-17 21:25:35.068+01;2023-11-17 10:37:23.547+01;2023-11-17 21:25:35.075+01;GP1;ALB
1393;ecs.c6.xlarge-compute-optimized;ALB-us-east-1;2023-11-17 01:00:00+01;0.0250;2023-11-17 21:25:35.618+01;2023-11-17 10:37:25.12+01;2023-11-17 21:25:35.624+01;CO1;ALB
1394;ecs.c6.xlarge-compute-optimized;ALB-eu-central-1;2023-11-17 01:00:00+01;0.0350;2023-11-17 21:25:35.919+01;2023-11-17 10:37:25.568+01;2023-11-17 21:25:35.925+01;CO1;ALB
1395;ecs.c6.xlarge-compute-optimized;ALB-ap-south-1;2023-11-17 01:00:00+01;0.0325;2023-11-17 21:25:37.679+01;2023-11-17 10:37:27.039+01;2023-11-17 21:25:37.686+01;CO1;ALB
1396;ecs.c6.xlarge-compute-optimized;ALB-me-central-1;2023-11-17 01:00:00+01;0.0420;2023-11-17 21:25:38.895+01;2023-11-17 10:37:28.523+01;2023-11-17 21:25:38.9+01;CO1;ALB
1397;ecs.c6.xlarge-compute-optimized;ALB-us-west-1;2023-11-17 01:00:00+01;0.0250;2023-11-17 21:25:40.675+01;2023-11-17 10:37:30.469+01;2023-11-17 21:25:40.681+01;CO1;ALB
1398;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-11-20 00:00:00+01;0.0698;2023-11-21 17:14:50.875+01;2023-11-21 17:14:50.879+01;2023-11-21 17:14:50.879+01;CO1;AWS
1399;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-11-20 00:00:00+01;0.0648;2023-11-21 17:14:50.883+01;2023-11-21 17:14:50.887+01;2023-11-21 17:14:50.887+01;GP1;AWS
